[2023-05-23 07:49:55.028] [info] SimpferPPBelowKMax dataset_name yelp-150d, topk 100
[2023-05-23 07:49:55.029] [info] dataset_dir /home/zhengbian/Dataset/ReverseMIPS
[2023-05-23 07:49:55.029] [info] index_dir /home/zhengbian/reverse-k-ranks/index
[2023-05-23 07:49:58.033] [info] n_data_item 159585, n_query_item 1000, n_user 2189457, vec_dim 150
[2023-05-23 07:49:58.033] [info] input parameter: simpfer_k_max 2498, stop_time 3600s
[2023-05-23 08:15:11.407] [info] finish preprocess and save the index
[2023-05-23 08:15:11.468] [info] queryID 0, result_size 0, rtk_topk 1, accu_ip_cost 2136179, accu_query_time 0.06s,
[2023-05-23 08:15:19.704] [info] queryID 15, result_size 0, rtk_topk 8, accu_ip_cost 1653889, accu_query_time 0.08s,
[2023-05-23 08:15:19.733] [info] queryID 15, result_size 0, rtk_topk 16, accu_ip_cost 1803659, accu_query_time 0.11s,
[2023-05-23 08:15:19.765] [info] queryID 15, result_size 0, rtk_topk 32, accu_ip_cost 1918749, accu_query_time 0.14s,
[2023-05-23 08:15:19.798] [info] queryID 15, result_size 0, rtk_topk 64, accu_ip_cost 1998411, accu_query_time 0.18s,
[2023-05-23 08:15:19.832] [info] queryID 15, result_size 1, rtk_topk 128, accu_ip_cost 2055497, accu_query_time 0.21s,
[2023-05-23 08:15:19.866] [info] queryID 15, result_size 2, rtk_topk 256, accu_ip_cost 2093645, accu_query_time 0.25s,
[2023-05-23 08:15:19.902] [info] queryID 15, result_size 3, rtk_topk 512, accu_ip_cost 2121185, accu_query_time 0.28s,
[2023-05-23 08:15:19.938] [info] queryID 15, result_size 21, rtk_topk 1024, accu_ip_cost 2141177, accu_query_time 0.32s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 86, rtk_topk 2048, accu_ip_cost 2156783, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:15:19.974] [info] queryID 15, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.35s, total_ip_cost 26256076, total_retrieval_time 8.57s
[2023-05-23 08:15:19.994] [info] queryID 16, result_size 0, rtk_topk 1, accu_ip_cost 1277373, accu_query_time 0.02s,
[2023-05-23 08:15:20.018] [info] queryID 16, result_size 0, rtk_topk 2, accu_ip_cost 1530945, accu_query_time 0.04s,
[2023-05-23 08:15:20.046] [info] queryID 16, result_size 0, rtk_topk 4, accu_ip_cost 1719679, accu_query_time 0.07s,
[2023-05-23 08:15:20.077] [info] queryID 16, result_size 0, rtk_topk 8, accu_ip_cost 1856189, accu_query_time 0.10s,
[2023-05-23 08:15:20.109] [info] queryID 16, result_size 0, rtk_topk 16, accu_ip_cost 1954687, accu_query_time 0.13s,
[2023-05-23 08:15:20.142] [info] queryID 16, result_size 0, rtk_topk 32, accu_ip_cost 2023197, accu_query_time 0.17s,
[2023-05-23 08:15:20.176] [info] queryID 16, result_size 0, rtk_topk 64, accu_ip_cost 2071681, accu_query_time 0.20s,
[2023-05-23 08:15:20.211] [info] queryID 16, result_size 2, rtk_topk 128, accu_ip_cost 2104423, accu_query_time 0.24s,
[2023-05-23 08:15:20.246] [info] queryID 16, result_size 6, rtk_topk 256, accu_ip_cost 2128325, accu_query_time 0.27s,
[2023-05-23 08:15:20.281] [info] queryID 16, result_size 7, rtk_topk 512, accu_ip_cost 2145121, accu_query_time 0.31s,
[2023-05-23 08:15:20.317] [info] queryID 16, result_size 14, rtk_topk 1024, accu_ip_cost 2159503, accu_query_time 0.34s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 47, rtk_topk 2048, accu_ip_cost 2173817, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:15:20.354] [info] queryID 16, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.38s, total_ip_cost 26256076, total_retrieval_time 8.95s
[2023-05-23 08:15:20.357] [info] queryID 17, result_size 0, rtk_topk 1, accu_ip_cost 43044, accu_query_time 0.00s,
[2023-05-23 08:15:20.360] [info] queryID 17, result_size 0, rtk_topk 2, accu_ip_cost 100334, accu_query_time 0.01s,
[2023-05-23 08:15:20.363] [info] queryID 17, result_size 0, rtk_topk 4, accu_ip_cost 189176, accu_query_time 0.01s,
[2023-05-23 08:15:20.368] [info] queryID 17, result_size 0, rtk_topk 8, accu_ip_cost 316336, accu_query_time 0.01s,
[2023-05-23 08:15:20.375] [info] queryID 17, result_size 0, rtk_topk 16, accu_ip_cost 482188, accu_query_time 0.02s,
[2023-05-23 08:15:20.386] [info] queryID 17, result_size 0, rtk_topk 32, accu_ip_cost 699475, accu_query_time 0.03s,
[2023-05-23 08:15:20.400] [info] queryID 17, result_size 0, rtk_topk 64, accu_ip_cost 942133, accu_query_time 0.05s,
[2023-05-23 08:15:20.419] [info] queryID 17, result_size 0, rtk_topk 128, accu_ip_cost 1205871, accu_query_time 0.06s,
[2023-05-23 08:15:20.442] [info] queryID 17, result_size 0, rtk_topk 256, accu_ip_cost 1461347, accu_query_time 0.09s,
[2023-05-23 08:15:20.469] [info] queryID 17, result_size 0, rtk_topk 512, accu_ip_cost 1680647, accu_query_time 0.11s,
[2023-05-23 08:15:20.499] [info] queryID 17, result_size 0, rtk_topk 1024, accu_ip_cost 1846601, accu_query_time 0.15s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 2048, accu_ip_cost 1965567, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.18s,
[2023-05-23 08:15:20.531] [info] queryID 17, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.18s, total_ip_cost 26256076, total_retrieval_time 9.12s
[2023-05-23 08:15:20.534] [info] queryID 18, result_size 0, rtk_topk 1, accu_ip_cost 15980, accu_query_time 0.00s,
[2023-05-23 08:15:20.537] [info] queryID 18, result_size 0, rtk_topk 2, accu_ip_cost 41344, accu_query_time 0.01s,
[2023-05-23 08:15:20.540] [info] queryID 18, result_size 0, rtk_topk 4, accu_ip_cost 86598, accu_query_time 0.01s,
[2023-05-23 08:15:20.543] [info] queryID 18, result_size 0, rtk_topk 8, accu_ip_cost 158032, accu_query_time 0.01s,
[2023-05-23 08:15:20.547] [info] queryID 18, result_size 0, rtk_topk 16, accu_ip_cost 268260, accu_query_time 0.02s,
[2023-05-23 08:15:20.553] [info] queryID 18, result_size 0, rtk_topk 32, accu_ip_cost 426666, accu_query_time 0.02s,
[2023-05-23 08:15:20.563] [info] queryID 18, result_size 0, rtk_topk 64, accu_ip_cost 630421, accu_query_time 0.03s,
[2023-05-23 08:15:20.576] [info] queryID 18, result_size 0, rtk_topk 128, accu_ip_cost 877465, accu_query_time 0.04s,
[2023-05-23 08:15:20.594] [info] queryID 18, result_size 0, rtk_topk 256, accu_ip_cost 1153035, accu_query_time 0.06s,
[2023-05-23 08:15:20.616] [info] queryID 18, result_size 0, rtk_topk 512, accu_ip_cost 1425919, accu_query_time 0.08s,
[2023-05-23 08:15:20.643] [info] queryID 18, result_size 0, rtk_topk 1024, accu_ip_cost 1665415, accu_query_time 0.11s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 2048, accu_ip_cost 1844187, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.14s,
[2023-05-23 08:15:20.673] [info] queryID 18, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.14s, total_ip_cost 26256076, total_retrieval_time 9.27s
[2023-05-23 08:15:20.696] [info] queryID 19, result_size 0, rtk_topk 1, accu_ip_cost 1468079, accu_query_time 0.02s,
[2023-05-23 08:15:20.723] [info] queryID 19, result_size 0, rtk_topk 2, accu_ip_cost 1687107, accu_query_time 0.05s,
[2023-05-23 08:15:20.753] [info] queryID 19, result_size 0, rtk_topk 4, accu_ip_cost 1836809, accu_query_time 0.08s,
[2023-05-23 08:15:20.784] [info] queryID 19, result_size 0, rtk_topk 8, accu_ip_cost 1942719, accu_query_time 0.11s,
[2023-05-23 08:15:20.817] [info] queryID 19, result_size 0, rtk_topk 16, accu_ip_cost 2015921, accu_query_time 0.14s,
[2023-05-23 08:15:20.851] [info] queryID 19, result_size 0, rtk_topk 32, accu_ip_cost 2066207, accu_query_time 0.18s,
[2023-05-23 08:15:20.885] [info] queryID 19, result_size 0, rtk_topk 64, accu_ip_cost 2100377, accu_query_time 0.21s,
[2023-05-23 08:15:20.920] [info] queryID 19, result_size 0, rtk_topk 128, accu_ip_cost 2125265, accu_query_time 0.25s,
[2023-05-23 08:15:20.955] [info] queryID 19, result_size 0, rtk_topk 256, accu_ip_cost 2142979, accu_query_time 0.28s,
[2023-05-23 08:15:20.990] [info] queryID 19, result_size 0, rtk_topk 512, accu_ip_cost 2156171, accu_query_time 0.32s,
[2023-05-23 08:15:21.026] [info] queryID 19, result_size 9, rtk_topk 1024, accu_ip_cost 2169295, accu_query_time 0.35s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 45, rtk_topk 2048, accu_ip_cost 2182215, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:15:21.062] [info] queryID 19, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.39s, total_ip_cost 26256076, total_retrieval_time 9.66s
[2023-05-23 08:15:23.836] [info] queryID 20, result_size 842, rtk_topk 1, accu_ip_cost 2189457, accu_query_time 2.77s,
[2023-05-23 08:15:23.836] [info] queryID 20, result_size 842, rtk_topk 1, ip_cost 2189457, query_time 2.77s, total_ip_cost 28445533, total_retrieval_time 12.43s
[2023-05-23 08:15:23.871] [info] queryID 21, result_size 0, rtk_topk 1, accu_ip_cost 2102281, accu_query_time 0.03s,
[2023-05-23 08:15:23.906] [info] queryID 21, result_size 0, rtk_topk 2, accu_ip_cost 2131045, accu_query_time 0.07s,
[2023-05-23 08:15:23.942] [info] queryID 21, result_size 0, rtk_topk 4, accu_ip_cost 2149507, accu_query_time 0.11s,
[2023-05-23 08:15:23.977] [info] queryID 21, result_size 0, rtk_topk 8, accu_ip_cost 2160489, accu_query_time 0.14s,
[2023-05-23 08:15:24.013] [info] queryID 21, result_size 0, rtk_topk 16, accu_ip_cost 2171607, accu_query_time 0.18s,
[2023-05-23 08:15:24.049] [info] queryID 21, result_size 0, rtk_topk 32, accu_ip_cost 2181705, accu_query_time 0.21s,
[2023-05-23 08:15:24.085] [info] queryID 21, result_size 0, rtk_topk 64, accu_ip_cost 2189423, accu_query_time 0.25s,
[2023-05-23 08:15:24.121] [info] queryID 21, result_size 6, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.29s,
[2023-05-23 08:15:24.157] [info] queryID 21, result_size 58, rtk_topk 256, accu_ip_cost 2189457, accu_query_time 0.32s,
[2023-05-23 08:15:27.012] [info] queryID 21, result_size 533, rtk_topk 512, accu_ip_cost 2189457, accu_query_time 3.18s,
[2023-05-23 08:15:27.012] [info] queryID 21, result_size 533, rtk_topk 512, ip_cost 2189457, query_time 3.18s, total_ip_cost 30634990, total_retrieval_time 15.60s
[2023-05-23 08:15:27.045] [info] queryID 22, result_size 0, rtk_topk 1, accu_ip_cost 2017621, accu_query_time 0.03s,
[2023-05-23 08:15:27.079] [info] queryID 22, result_size 0, rtk_topk 2, accu_ip_cost 2074061, accu_query_time 0.07s,
[2023-05-23 08:15:27.113] [info] queryID 22, result_size 0, rtk_topk 4, accu_ip_cost 2109625, accu_query_time 0.10s,
[2023-05-23 08:15:27.149] [info] queryID 22, result_size 0, rtk_topk 8, accu_ip_cost 2132745, accu_query_time 0.14s,
[2023-05-23 08:15:27.184] [info] queryID 22, result_size 0, rtk_topk 16, accu_ip_cost 2147977, accu_query_time 0.17s,
[2023-05-23 08:15:27.219] [info] queryID 22, result_size 0, rtk_topk 32, accu_ip_cost 2159367, accu_query_time 0.21s,
[2023-05-23 08:15:27.255] [info] queryID 22, result_size 2, rtk_topk 64, accu_ip_cost 2170315, accu_query_time 0.24s,
[2023-05-23 08:15:27.291] [info] queryID 22, result_size 4, rtk_topk 128, accu_ip_cost 2181943, accu_query_time 0.28s,
[2023-05-23 08:15:27.327] [info] queryID 22, result_size 34, rtk_topk 256, accu_ip_cost 2189355, accu_query_time 0.32s,
[2023-05-23 08:15:27.363] [info] queryID 22, result_size 210, rtk_topk 512, accu_ip_cost 2189457, accu_query_time 0.35s,
[2023-05-23 08:15:27.363] [info] queryID 22, result_size 210, rtk_topk 512, ip_cost 2189457, query_time 0.35s, total_ip_cost 32824447, total_retrieval_time 15.96s
[2023-05-23 08:15:27.393] [info] queryID 23, result_size 0, rtk_topk 1, accu_ip_cost 1825181, accu_query_time 0.03s,
[2023-05-23 08:15:27.425] [info] queryID 23, result_size 0, rtk_topk 2, accu_ip_cost 1948669, accu_query_time 0.06s,
[2023-05-23 08:15:27.457] [info] queryID 23, result_size 0, rtk_topk 4, accu_ip_cost 2024727, accu_query_time 0.09s,
[2023-05-23 08:15:27.491] [info] queryID 23, result_size 0, rtk_topk 8, accu_ip_cost 2074503, accu_query_time 0.13s,
[2023-05-23 08:15:27.526] [info] queryID 23, result_size 3, rtk_topk 16, accu_ip_cost 2105885, accu_query_time 0.16s,
[2023-05-23 08:15:27.561] [info] queryID 23, result_size 6, rtk_topk 32, accu_ip_cost 2129991, accu_query_time 0.20s,
[2023-05-23 08:15:27.596] [info] queryID 23, result_size 9, rtk_topk 64, accu_ip_cost 2145087, accu_query_time 0.23s,
[2023-05-23 08:15:27.632] [info] queryID 23, result_size 11, rtk_topk 128, accu_ip_cost 2157599, accu_query_time 0.27s,
[2023-05-23 08:15:27.668] [info] queryID 23, result_size 13, rtk_topk 256, accu_ip_cost 2169261, accu_query_time 0.30s,
[2023-05-23 08:15:27.704] [info] queryID 23, result_size 27, rtk_topk 512, accu_ip_cost 2181195, accu_query_time 0.34s,
[2023-05-23 08:15:27.740] [info] queryID 23, result_size 65, rtk_topk 1024, accu_ip_cost 2189287, accu_query_time 0.38s,
[2023-05-23 08:15:27.777] [info] queryID 23, result_size 205, rtk_topk 2048, accu_ip_cost 2189457, accu_query_time 0.41s,
[2023-05-23 08:15:27.777] [info] queryID 23, result_size 205, rtk_topk 2048, ip_cost 2189457, query_time 0.41s, total_ip_cost 35013904, total_retrieval_time 16.37s
[2023-05-23 08:15:27.803] [info] queryID 24, result_size 0, rtk_topk 1, accu_ip_cost 1670583, accu_query_time 0.03s,
[2023-05-23 08:15:27.833] [info] queryID 24, result_size 0, rtk_topk 2, accu_ip_cost 1840991, accu_query_time 0.06s,
[2023-05-23 08:15:27.865] [info] queryID 24, result_size 0, rtk_topk 4, accu_ip_cost 1948567, accu_query_time 0.09s,
[2023-05-23 08:15:27.898] [info] queryID 24, result_size 0, rtk_topk 8, accu_ip_cost 2024183, accu_query_time 0.12s,
[2023-05-23 08:15:27.932] [info] queryID 24, result_size 0, rtk_topk 16, accu_ip_cost 2070287, accu_query_time 0.16s,
[2023-05-23 08:15:27.966] [info] queryID 24, result_size 0, rtk_topk 32, accu_ip_cost 2103777, accu_query_time 0.19s,
[2023-05-23 08:15:28.001] [info] queryID 24, result_size 1, rtk_topk 64, accu_ip_cost 2127883, accu_query_time 0.22s,
[2023-05-23 08:15:28.036] [info] queryID 24, result_size 4, rtk_topk 128, accu_ip_cost 2143999, accu_query_time 0.26s,
[2023-05-23 08:15:28.072] [info] queryID 24, result_size 21, rtk_topk 256, accu_ip_cost 2157191, accu_query_time 0.29s,
[2023-05-23 08:15:28.108] [info] queryID 24, result_size 54, rtk_topk 512, accu_ip_cost 2168955, accu_query_time 0.33s,
[2023-05-23 08:15:28.144] [info] queryID 24, result_size 153, rtk_topk 1024, accu_ip_cost 2181603, accu_query_time 0.37s,
[2023-05-23 08:15:28.144] [info] queryID 24, result_size 153, rtk_topk 1024, ip_cost 2181603, query_time 0.37s, total_ip_cost 37195507, total_retrieval_time 16.74s
[2023-05-23 08:15:28.173] [info] queryID 25, result_size 0, rtk_topk 1, accu_ip_cost 1783973, accu_query_time 0.03s,
[2023-05-23 08:15:28.204] [info] queryID 25, result_size 0, rtk_topk 2, accu_ip_cost 1921775, accu_query_time 0.06s,
[2023-05-23 08:15:28.237] [info] queryID 25, result_size 0, rtk_topk 4, accu_ip_cost 2005823, accu_query_time 0.09s,
[2023-05-23 08:15:28.270] [info] queryID 25, result_size 0, rtk_topk 8, accu_ip_cost 2061447, accu_query_time 0.13s,
[2023-05-23 08:15:28.305] [info] queryID 25, result_size 0, rtk_topk 16, accu_ip_cost 2096943, accu_query_time 0.16s,
[2023-05-23 08:15:28.339] [info] queryID 25, result_size 2, rtk_topk 32, accu_ip_cost 2122375, accu_query_time 0.20s,
[2023-05-23 08:15:28.375] [info] queryID 25, result_size 4, rtk_topk 64, accu_ip_cost 2141041, accu_query_time 0.23s,
[2023-05-23 08:15:28.411] [info] queryID 25, result_size 7, rtk_topk 128, accu_ip_cost 2154097, accu_query_time 0.27s,
[2023-05-23 08:15:28.446] [info] queryID 25, result_size 18, rtk_topk 256, accu_ip_cost 2165725, accu_query_time 0.30s,
[2023-05-23 08:15:28.482] [info] queryID 25, result_size 69, rtk_topk 512, accu_ip_cost 2177489, accu_query_time 0.34s,
[2023-05-23 08:15:28.518] [info] queryID 25, result_size 191, rtk_topk 1024, accu_ip_cost 2187859, accu_query_time 0.37s,
[2023-05-23 08:15:28.518] [info] queryID 25, result_size 191, rtk_topk 1024, ip_cost 2187859, query_time 0.37s, total_ip_cost 39383366, total_retrieval_time 17.11s
[2023-05-23 08:15:28.544] [info] queryID 26, result_size 0, rtk_topk 1, accu_ip_cost 1672963, accu_query_time 0.03s,
[2023-05-23 08:15:28.574] [info] queryID 26, result_size 0, rtk_topk 2, accu_ip_cost 1842759, accu_query_time 0.06s,
[2023-05-23 08:15:28.606] [info] queryID 26, result_size 0, rtk_topk 4, accu_ip_cost 1950335, accu_query_time 0.09s,
[2023-05-23 08:15:28.639] [info] queryID 26, result_size 0, rtk_topk 8, accu_ip_cost 2025067, accu_query_time 0.12s,
[2023-05-23 08:15:28.672] [info] queryID 26, result_size 0, rtk_topk 16, accu_ip_cost 2071137, accu_query_time 0.15s,
[2023-05-23 08:15:28.707] [info] queryID 26, result_size 0, rtk_topk 32, accu_ip_cost 2104015, accu_query_time 0.19s,
[2023-05-23 08:15:28.742] [info] queryID 26, result_size 0, rtk_topk 64, accu_ip_cost 2128223, accu_query_time 0.22s,
[2023-05-23 08:15:28.777] [info] queryID 26, result_size 5, rtk_topk 128, accu_ip_cost 2144237, accu_query_time 0.26s,
[2023-05-23 08:15:28.812] [info] queryID 26, result_size 15, rtk_topk 256, accu_ip_cost 2157429, accu_query_time 0.29s,
[2023-05-23 08:15:28.848] [info] queryID 26, result_size 37, rtk_topk 512, accu_ip_cost 2169261, accu_query_time 0.33s,
[2023-05-23 08:15:28.884] [info] queryID 26, result_size 119, rtk_topk 1024, accu_ip_cost 2181739, accu_query_time 0.37s,
[2023-05-23 08:15:28.884] [info] queryID 26, result_size 119, rtk_topk 1024, ip_cost 2181739, query_time 0.37s, total_ip_cost 41565105, total_retrieval_time 17.48s
[2023-05-23 08:15:28.887] [info] queryID 27, result_size 0, rtk_topk 1, accu_ip_cost 0, accu_query_time 0.00s,
[2023-05-23 08:15:28.890] [info] queryID 27, result_size 0, rtk_topk 2, accu_ip_cost 0, accu_query_time 0.01s,
[2023-05-23 08:15:28.893] [info] queryID 27, result_size 0, rtk_topk 4, accu_ip_cost 0, accu_query_time 0.01s,
[2023-05-23 08:15:28.896] [info] queryID 27, result_size 0, rtk_topk 8, accu_ip_cost 0, accu_query_time 0.01s,
[2023-05-23 08:15:28.898] [info] queryID 27, result_size 0, rtk_topk 16, accu_ip_cost 0, accu_query_time 0.01s,
[2023-05-23 08:15:28.901] [info] queryID 27, result_size 0, rtk_topk 32, accu_ip_cost 0, accu_query_time 0.02s,
